0.000000000000000000e+00,-8.902003216813259012e-02,-2.166673259168527821e-06,-1.359324499197733793e-06,-1.125904052629023155e-07,1.252576017002378084e-01,7.633712258686697893e-05,1.933228023763356340e+00,-2.508616838409194472e-05,1.725111498473985705e-05
-1.584446682356688285e-06,0.000000000000000000e+00,3.086744381611272736e-06,3.227646931863725754e-06,7.354905609546769085e-08,8.285110045779615628e-01,-5.602585430808382227e-06,-8.452348163601186570e-07,1.741871067389988426e-05,3.945080455980409795e-06
8.675676395309483979e-01,-5.762780658744354190e-02,0.000000000000000000e+00,1.263127694204017937e+00,5.100711597142865150e-02,5.426339607790648945e-01,1.299655867968134926e+00,4.046625149734106586e-02,1.935522900084871489e+00,1.651709264919668740e+00
-4.749900689305051882e-02,1.708729474540409965e-01,4.785368112242283090e-06,0.000000000000000000e+00,1.552711477599894474e+00,3.882342438975148746e-01,-3.943384724026958721e-01,-1.130904241745411820e-02,4.430327607570243575e-01,-9.323771080577667458e-01
-1.011744736926146748e+00,4.478912580380164932e-02,7.896455849309980124e-06,2.057293455925979231e-06,0.000000000000000000e+00,-7.582460346191788325e-02,-8.232944670089270556e-02,-1.641890949417244006e+00,-1.742338557355267437e+00,-9.874252507744458729e-01
-3.141309221493804316e-07,2.492333442349892181e-06,2.407642023916078955e-06,2.634463595302394268e-06,4.533303041287517487e-07,0.000000000000000000e+00,-2.010428866883184895e-06,-1.667941885441504013e-07,4.028878407558167396e-07,2.586509443708306932e-06
-9.619875430003754779e-03,-7.480046913086952909e-01,2.149557188496631355e-06,-9.886839194395147246e-06,-4.331425563097734965e-05,5.037461784191353542e-02,0.000000000000000000e+00,1.653458660355885401e+00,-2.818281295259139063e-01,7.647134934380023230e-02
1.158656079663922256e-06,-1.877014886800058235e+00,-1.572772117860998797e-06,-1.062481802885373305e-06,1.483607812158282968e-07,1.284964358906261372e+00,4.290814036939094578e-06,0.000000000000000000e+00,-1.564314140228839634e-05,1.389657717676406889e-05
-5.441888737018057975e-01,5.598679514637257271e-02,-1.433496375380372001e-06,-2.162808589944997806e-06,-1.614007844707998629e-06,-3.649048881056877747e-01,-1.877232662284011866e-05,-1.254444964351746794e+00,0.000000000000000000e+00,-1.337607799980669920e+00
1.764495106313650197e-02,6.185244493144531619e-01,1.307120220117585774e-07,3.299680056689791030e-07,1.181500358299336639e-06,-3.285205153728125160e-01,3.717155672314231829e-05,3.632927887360859476e-02,-9.791677048509583869e-06,0.000000000000000000e+00
