0.000000000000000000e+00,-3.755003060200305217e-06,7.434161494147148116e-05,-1.474365086334303662e-05,-1.302614084717358678e-01,-2.342372768874528277e-01,-1.717541734099632645e-04,-6.242249679433882074e-06,1.050428973399290350e-04,-1.028456281871869410e-01
1.937102078311586650e-01,0.000000000000000000e+00,-5.188748548380628378e-01,-3.324363750760070957e-01,1.063732090201850028e-01,-2.529133561457855284e-01,2.479113434291551135e-02,1.709674215265186376e-04,3.467442363309318471e-05,-1.475158904630571866e-01
5.166339519248974721e-02,-3.924542121838306053e-06,0.000000000000000000e+00,1.513481671373743057e-05,2.514338226958388531e-02,5.061792509880904539e-02,-7.727764329783413607e-06,1.545433581475688672e-05,-9.057763095712289040e-05,6.008477495236346638e-02
8.860818425606901971e-02,-8.310907262326013451e-06,2.199827187238743431e-01,0.000000000000000000e+00,-1.516486697998021549e-01,1.911398583703276255e-01,4.021249219672600925e-04,6.983962626756395466e-06,8.204686597749170788e-05,-1.492289005070260299e-02
4.170395592393590819e-06,-9.050598963005193956e-06,-6.079372338710575200e-04,-1.826862205129695571e-05,0.000000000000000000e+00,-5.131653827753289269e-05,2.118642690126078132e-05,-1.002440109858725555e-04,9.077627165893957864e-05,1.631587017925078265e-01
2.868516847593975967e-05,-3.878330878279906467e-06,3.824938460322697118e-04,4.493806456459622827e-07,-6.709480677742230004e-02,0.000000000000000000e+00,1.063987123675124732e-06,1.416924239279559832e-04,-4.046437064203574401e-05,-1.838810220593354028e-01
3.294611111921488117e-02,-1.070545643088633564e-03,2.397260361392103412e-01,2.457155877934074847e-02,-1.333513681404704387e-01,2.240241183496579080e-01,0.000000000000000000e+00,-8.318803934731273941e-02,4.967264376388097480e-02,1.284810640475073651e-01
2.240032149703654052e-01,5.438879722414560053e-02,-2.839806299476673734e-01,-2.673030828936863723e-01,2.299814456627082785e-03,4.286103172596724548e-02,-1.050154930785198105e-04,0.000000000000000000e+00,7.600150063271353396e-02,2.899012568852837521e-02
6.803361446447452054e-02,5.145241463375520297e-02,-8.553344904787915648e-02,-8.172659193255250865e-02,1.010846904078776809e-01,1.410882329200626173e-01,2.606434566240927223e-05,-5.988169644032837206e-05,0.000000000000000000e+00,-2.181184468332263982e-01
6.400816313087034470e-05,-4.795924535786533473e-06,1.916939144298150405e-04,4.402013730256667070e-04,1.939639848246327929e-06,1.249851729853496539e-05,-2.393736625704035988e-05,-1.092489702483327621e-04,-1.366900738817572802e-05,0.000000000000000000e+00
