1.000000000000000000e+00,1.716086602694353322e-04,1.000000000000000000e+00,3.378050368930341418e-04,1.000000000000000000e+00,3.868333713945959473e+10,1.000000000000000000e+00,1.000000000000000000e+00,8.266094872374276300e-06,1.221276823527914354e-04,2.859102694175417181e-01,8.712563332306121083e+03,2.700147167335961891e-03,3.401496268214767724e+02,1.828319979234055737e+01,8.353586647246652319e+01,7.987799465381560937e-01,1.000000000000000000e+00,5.382019522268924328e-02,2.799045302714823265e+03
1.000000000000000000e+00,2.127215776666029068e-02,1.000000000000000000e+00,3.194577460762314247e-02,1.000000000000000000e+00,5.207898648473638153e+10,1.000000000000000000e+00,1.000000000000000000e+00,9.894711108209653739e-06,2.049547235702108445e-05,2.753005245815432489e-01,5.119788339899182574e+02,2.437189013731355311e-02,2.097586447376197683e+01,1.028985105969288014e+02,7.975921208275688734e+00,4.943475297700670179e-01,1.000000000000000000e+00,5.645511429065469300e-05,5.669135021488943948e+02
1.000000000000000000e+00,4.740319542253685348e-01,1.000000000000000000e+00,6.313364936420213791e-01,1.000000000000000000e+00,5.440795143388223267e+10,1.000000000000000000e+00,1.000000000000000000e+00,4.043758148771206080e-06,2.560741515085373510e-01,3.007929491129924249e-01,1.033402060943008394e+01,5.194195497234348295e+03,4.150381265834399258e+00,6.250405945946996944e+00,1.409444130382296656e+00,5.605496359214344437e+01,1.000000000000000000e+00,2.062420653653637750e-06,2.087081579803099771e+02
1.000000000000000000e+00,5.173819034263675820e-05,1.000000000000000000e+00,1.329897192379244774e-04,1.000000000000000000e+00,1.739385979626352310e+10,1.000000000000000000e+00,1.000000000000000000e+00,1.722315601840483310e-02,1.221038043128318382e-04,3.048327062407782950e+00,7.141080304821818572e+03,2.700199671649861077e-03,8.388039758978291047e+02,3.304317306668883703e+01,9.653853683797892415e+01,1.223081207088443563e+02,1.000000000000000000e+00,2.868819529884077471e-02,4.261160277708750982e+03
1.000000000000000000e+00,1.081614013908319905e+00,1.000000000000000000e+00,1.371206995336088363e+00,1.000000000000000000e+00,4.037671504418367004e+10,1.000000000000000000e+00,1.000000000000000000e+00,6.211732051710362989e-06,1.651173512179149760e+00,2.895421007802753688e-01,1.302088315956268261e+01,1.504674529464660964e+02,2.466948600969640193e+00,2.590762269057169647e+02,9.811247630875623571e-01,4.848404812983654892e+02,1.000000000000000000e+00,1.652943282334743051e-07,1.574993932085959329e+02
1.000000000000000000e+00,1.686414490041068988e-04,1.000000000000000000e+00,3.328080764949678874e-04,1.000000000000000000e+00,2.562027197163225174e+10,1.000000000000000000e+00,1.000000000000000000e+00,1.206721526665636282e-05,1.220474875310870806e-04,2.620241629556743224e-01,9.508126531765505263e+00,2.700329227676941547e-03,3.445043182669318753e+02,9.921244619667017162e+01,8.388088517759081242e+01,4.993306324664684581e+01,1.000000000000000000e+00,2.760605933465101747e-02,2.816315903511385841e+03
1.000000000000000000e+00,2.508791270240382301e-02,1.000000000000000000e+00,3.744914166365660713e-02,1.000000000000000000e+00,5.236571306207124329e+10,1.000000000000000000e+00,1.000000000000000000e+00,1.124126327372630568e-05,2.923756222918849989e-05,2.606199194913366157e-01,9.939990594532895685e+00,2.867980071179992430e-01,1.937168352816683026e+01,1.538275736168688113e+01,7.232858029245661236e+00,2.750951068986701031e+01,1.000000000000000000e+00,4.200904085705918804e-05,5.382609461825575181e+02
1.000000000000000000e+00,6.134298071604483461e-03,1.000000000000000000e+00,9.641180311694978050e-03,1.000000000000000000e+00,5.622269245136476135e+10,1.000000000000000000e+00,1.000000000000000000e+00,5.857332646839728840e-06,1.194113032738292122e-04,3.301375412025589484e-01,2.159224978094333172e+09,2.711234706529040001e-03,3.858513805643370631e+01,2.228529222844102975e+01,1.654297882818607235e+01,7.986682176640634845e-01,1.000000000000000000e+00,2.123659238941994279e-02,8.396883861455235092e+02
1.000000000000000000e+00,5.021869758752266731e-03,1.000000000000000000e+00,7.951122458466117204e-03,1.000000000000000000e+00,3.774855728929636383e+10,1.000000000000000000e+00,1.000000000000000000e+00,1.172045895723893776e-05,9.314242991817503156e-05,2.614146987440311154e-01,1.497686985904365997e+01,3.041033421888940293e-03,4.271842168459905054e+01,2.215627468382870280e+00,1.854927973567530231e+01,1.747489067120993411e+01,1.000000000000000000e+00,1.692325161305759497e-04,8.951210138435583303e+02
1.000000000000000000e+00,1.210788140095769589e-03,1.000000000000000000e+00,2.029731832650096771e-03,1.000000000000000000e+00,7.340652278234550476e+10,1.000000000000000000e+00,1.000000000000000000e+00,1.533799464356066155e-03,1.218260578277392423e-04,2.692384692220365139e+00,1.573287035958177782e+01,2.700906122077394514e-03,9.322138399945777110e+01,2.985403025082647765e+00,3.972085378467106409e+01,1.200912860558005768e+01,1.000000000000000000e+00,1.874286198082631694e-01,1.425307076556863876e+03
