-7.950639650113848766e-01,-1.170536246948634895e+00,-4.579114865276267210e+00,-4.854723401753142653e+00,8.476296126723278368e-01,1.420198627521065049e+01,8.195060903729565638e+00,4.951740461245314862e+00,3.744492960201932785e+00,1.590745430429918983e+01
-8.627050191851829197e+00,-2.900476705491587537e-01,-3.648376633533522817e+00,-8.490514141091932032e+00,-5.178261398250740832e-01,7.193765560323723385e+00,9.926813329138260755e+00,6.225169151542120360e+00,2.528738256587704569e+00,1.708088744761304412e+01
-1.056618045741265277e+00,4.380655123926058270e-01,-2.493613964054784304e+00,-4.967947444970948645e+00,-1.344772670080088828e-01,8.975905433521274901e+00,5.711435098120661635e+00,3.877551663943327398e+00,3.584498053580333465e+00,1.656666498516983665e+01
-6.739659013199943871e+00,3.279214310505331742e-01,-1.264112180658897966e+00,-8.235857719380859976e+00,-7.673427790094023981e-01,5.108469642559476220e+00,9.779106467235155975e+00,4.342567182024329675e+00,4.916047475276470458e+00,1.823436507260929673e+01
1.730591719586510369e+00,-1.118264195336837741e+00,-1.543583721732123770e+00,-3.769229242808247449e+00,5.745999838949821248e-01,1.340364605044462998e+01,7.244146106480537028e+00,2.860904041859166025e+00,3.143487489255997414e+00,1.581312120951029243e+01
2.593585231221944287e+00,1.156596716853466766e+00,-4.175736213588642443e+00,-5.399615343698939363e+00,1.442855910224641880e+00,1.346567825174851230e+01,8.718570859778379756e+00,2.781096975667412430e+00,5.186473074998988686e+00,1.101398762125088915e+01
7.951192076199249392e-01,2.020319161205319070e+00,-6.315707810365189800e-02,-3.414419681071942048e+00,1.605924839066493082e+00,1.369603716870189736e+01,1.624282414939846930e+01,-1.020030748718794733e+00,-7.189731730999630699e+00,1.321640069132231643e-01
-2.955332464755182187e+00,8.192720001481237913e-02,-2.783242536803287592e+00,-5.183492810682056806e+00,-3.415443274878027236e-01,7.567637995064179890e+00,2.235973967251517536e+00,3.810626366406581589e+00,6.015849942679828644e+00,1.710449146234897810e+01
-8.109046248741714535e+00,1.696223156915472430e+00,-1.401515247354897964e+00,-1.243417853021559694e+01,-1.449912955988213792e+00,5.729015529626897418e+00,1.337432218716400456e+01,6.632592106109648000e+00,4.061999987115001431e+00,1.770290640322012621e+01
-1.560391416518378982e+00,1.427603529551225159e-01,-2.568084414211268207e+00,-5.620512761151857717e+00,6.738890848325380656e-01,1.304092082536339881e+01,1.199092560069632718e+01,3.159629394411523684e+00,1.228280554304266747e+00,1.515440781759866340e+01
