307,18
350,15
318,18
304,16
302,17
429,15
454,14
440,14
455,14
390,15
383,15
340,14
400,15
455,14
113,24
198,22
199,18
200,21
97,27
97,26
110,25
107,24
104,25
121,26
199,21
360,10
307,10
318,11
304,9
97,27
140,28
113,25
232,19
225,16
250,17
250,19
232,18
350,14
400,14
351,14
318,14
383,12
400,13
400,13
258,18
140,22
250,19
250,18
122,23
116,28
79,30
88,30
71,31
72,35
97,27
91,26
113,24
97.5,25
97,23
140,20
122,21
350,13
400,14
318,15
351,14
304,17
429,11
350,13
350,12
400,13
70,19
304,15
307,13
302,13
318,14
121,18
121,22
120,21
96,26
122,22
97,28
120,23
98,28
97,27
350,13
304,14
350,13
302,14
318,15
429,12
400,13
351,13
318,14
440,13
455,12
360,13
225,18
250,16
232,18
250,18
198,23
97,26
400,11
400,12
360,13
350,12
232,18
97,20
140,21
108,22
70,18
122,19
155,21
98,26
350,15
400,16
68,29
116,24
114,20
121,19
318,15
121,24
156,20
350,11
198,20
232,19
250,15
79,31
122,26
71,32
140,25
250,16
258,16
225,18
302,16
350,13
318,14
302,14
304,14
98,29
79,26
97,26
76,31
83,32
90,28
90,24
116,26
120,24
108,26
79,31
225,19
250,18
250,15
250,15
400,16
350,15
318,16
351,14
231,17
250,16
258,15
225,18
231,21
262,20
302,13
97,29
140,23
232,20
140,23
134,24
90,25
119,24
171,18
90,29
232,19
115,23
120,23
121,22
121,25
91,33
107,28
116,25
140,25
98,26
101,27
305,17.5
318,16
304,15.5
351,14.5
225,22
250,22
200,24
232,22.5
85,29
98,24.5
90,29
91,33
225,20
250,18
250,18.5
258,17.5
97,29.5
85,32
97,28
140,26.5
130,20
318,13
120,19
156,19
168,16.5
350,16.5
350,13
302,13
318,13
98,31.5
111,30
79,36
122,25.5
85,33.5
305,17.5
260,17
318,15.5
302,15
250,17.5
231,20.5
225,19
250,18.5
400,16
350,15.5
400,15.5
351,16
97,29
151,24.5
97,26
140,25.5
98,30.5
98,33.5
97,30
97,30.5
146,22
121,21.5
80,21.5
90,43.1
98,36.1
78,32.8
85,39.4
91,36.1
260,19.9
318,19.4
302,20.2
231,19.2
200,20.5
200,20.2
140,25.1
225,20.5
232,19.4
231,20.6
200,20.8
225,18.6
258,18.1
305,19.2
231,17.7
302,18.1
318,17.5
98,30
134,27.5
119,27.2
105,30.9
134,21.1
156,23.2
151,23.8
119,23.9
131,20.3
163,17
121,21.6
163,16.2
89,31.5
98,29.5
231,21.5
200,19.8
140,22.3
232,20.2
225,20.6
305,17
302,17.6
351,16.5
318,18.2
350,16.9
351,15.5
267,19.2
360,18.5
89,31.9
86,34.1
98,35.7
121,27.4
183,25.4
350,23
141,27.2
260,23.9
105,34.2
105,34.5
85,31.8
91,37.3
151,28.4
173,28.8
173,26.8
151,33.5
98,41.5
89,38.1
98,32.1
86,37.2
151,28
140,26.4
151,24.3
225,19.1
97,34.3
134,29.8
120,31.3
119,37
108,32.2
86,46.6
156,27.9
85,40.8
90,44.3
90,43.4
121,36.4
146,30
91,44.6
97,33.8
89,29.8
168,32.7
70,23.7
122,35
107,32.4
135,27.2
151,26.6
156,25.8
173,23.5
135,30
79,39.1
86,39
81,35.1
97,32.3
85,37
89,37.7
91,34.1
105,34.7
98,34.4
98,29.9
105,33
107,33.7
108,32.4
119,32.9
120,31.6
141,28.1
145,30.7
168,25.4
146,24.2
231,22.4
350,26.6
200,20.2
225,17.6
112,28
112,27
112,34
112,31
135,29
151,27
140,24
105,36
91,37
91,31
105,38
98,36
120,36
107,36
108,34
91,38
91,32
91,38
181,25
262,38
156,26
232,22
144,32
135,36
151,27
140,27
97,44
135,32
120,28
119,31
