7.9807,2.5612,1
6.0523,1.8067,NaN
4.2961,0.9926,1
4.9698,0.6707,1
3.3752,1.2941,1
4.1539,1.0363,1
3.3358,1.669,1
3.0735,1.6917,1
3.6767,5.2858,1
5.1111,0.39057,1
6.8276,1.9752,1
5.0463,2.0326,1
2.6787,1.1949,1
2.8486,2.0758,1
1.3858,1.3476,1
7.5026,1.7988,1
8.1839,3.0288,1
7.554,2.0877,1
11.429,2.9925,1
8.6193,2.4763,NaN
8.7172,2.4809,NaN
8.6253,2.4678,NaN
8.3489,2.4394,NaN
7.905,2.3977,NaN
7.3277,2.3475,NaN
6.6611,2.2938,NaN
5.9523,2.2409,NaN
5.2513,2.1922,NaN
4.6098,2.1506,NaN
4.0727,2.1176,NaN
3.6754,2.0943,NaN
3.4429,2.0806,NaN
3.3893,2.0744,NaN
3.5156,2.0735,NaN
3.8077,2.0749,NaN
4.236,2.0735,NaN
4.7654,2.0667,NaN
8.8771,2.4137,1
5.7363,1.8167,1
4.8821,1.3822,1
5.2561,1.3276,1
7.3109,1.8696,NaN
3.1724,1.1692,1
5.4026,1.5979,1
8.6606,2.1683,1
10.603,2.7352,1
8.3004,2.3013,1
7.178,1.9922,1
6.4954,0.72545,1
7.5204,1.5843,1
4.5419,1.8268,1
5.1328,0.67516,1
3.1612,0.98124,1
2.1416,0.67196,1
3.1956,1.796,NaN
1.8045,1.9539,NaN
3.4423,2.7921,1
4.6853,3.0931,1
2.9178,1.494,1
2.6065,2.4376,1
2.9755,3.5855,1
4.8643,2.7245,NaN
3.2465,1.7367,1
4.3897,3.544,1
4.4809,1.988,1
5.5985,1.014,1
11.991,3.584,1
9.8188,2.3266,1
7.044,2.0772,1
0.42236,4.0943,1
-0.75211,1.4193,1
1.4744,1.5953,1
4.4286,0.97541,1
2.6688,0.64232,1
3.2702,0.58924,1
3.2246,0.046951,1
2.5095,0.021287,1
6.0902,0.97901,1
4.0245,1.089,1
3.3634,1.8305,1
2.3997,1.5432,1
7.8476,1.4066,1
13.408,2.3381,1
15.38,2.7334,1
17.028,3.8006,1
13.899,3.7494,1
11.135,3.8066,1
12.532,1.9712,1
14.665,3.225,1
14.151,2.4895,1
11.679,3.2151,1
11.382,4.1428,1
9.4135,1.666,1
5.4542,1.2414,1
5.7564,4.8229,1
8.5212,2.5135,1
10.171,3.5368,1
7.4228,1.8283,1
7.4161,2.5829,1
6.866,2.9643,1
7.3016,3.7717,1
9.1355,3.3515,1
12.001,4.6753,1
7.9815,2.0794,1
13.444,2.8071,1
12.054,2.1312,1
9.629,3.0903,1
9.0744,1.9216,1
10.448,2.6002,1
11.596,4.2854,1
11.175,2.9618,1
11.533,3.0831,NaN
12.088,3.3018,1
11.412,3.1198,NaN
14.221,3.204,1
11.865,3.7043,1
9.6532,2.8394,1
6.4316,3.5762,1
6.583,2.4014,1
6.6518,2.2708,1
10.497,3.902,1
13.524,4.0641,1
17.622,5.5688,1
15.407,5.4057,1
12.722,4.4473,1
17.316,3.9723,1
16.993,4.6722,1
13.019,4.4303,1
12.705,5.6923,1
15.051,4.7028,NaN
16.603,3.2334,1
15.344,4.4498,NaN
11.861,3.1501,1
11.174,2.5769,1
16.508,5.7278,1
12.366,3.0776,1
16.033,4.9168,1
11.754,2.1889,1
12.716,3.317,1
10.815,0.65047,1
13.123,0.38392,1
11.278,2.3761,1
8.9767,1.1746,1
8.8867,0.27731,1
9.6914,0.63406,1
13.765,0.63758,1
12.823,0.581,1
11.864,0.21615,1
6.7131,2.8662,1
6.4977,2.3887,1
8.4247,2.2885,1
7.4776,2.2063,1
10.907,2.9869,NaN
10.805,4.2085,1
12.607,4.3383,1
8.934,2.7095,1
10.53,4.0618,1
14.846,4.8812,NaN
17.391,3.9657,1
19.098,7.6749,1
19.98,6.5858,1
20.57,5.0505,1
16.754,5.4966,NaN
19.032,4.9358,1
13.208,4.8814,1
16.207,5.1852,NaN
12.506,2.9279,1
15.424,4.8522,NaN
14.996,4.6845,NaN
17.559,6.5289,1
14.329,5.0687,1
9.9467,4.4535,1
13.103,2.3964,1
13.575,4.9021,1
16.735,4.4813,1
15.771,5.5699,1
12.338,4.3431,1
12.244,3.7545,1
12.975,4.646,1
15.68,3.9408,1
18.211,5.5589,1
20.585,4.3198,1
21.073,2.8511,1
18.69,5.3644,NaN
19.201,5.4734,NaN
20.882,9.0453,1
19.968,5.573,NaN
16.504,4.6332,1
20.427,5.5216,NaN
20.564,5.4526,NaN
20.654,5.3613,NaN
20.712,5.2543,NaN
20.758,5.1394,NaN
20.807,5.0253,NaN
20.874,4.9195,NaN
20.966,4.8261,NaN
21.085,4.7506,NaN
19.867,4.2238,1
22.377,4.7095,1
21.553,4.2405,1
23.742,5.6396,1
22.024,5.8283,1
19.375,4.0725,1
21.824,4.6486,NaN
20.715,4.8997,1
23.571,3.9017,1
23.959,1.3061,1
20.893,5.1379,1
19.254,4.0401,1
20.272,7.196,1
