2.000000000000000000e+00,9.473715066909790039e+00,1.530391582479814679e+04,6.034878023701639904e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.585929870605468750e+00,1.428975544934600839e+04,4.966942065322903545e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.239261150360107422e+00,1.465352818873381693e+04,5.096567006496135946e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.387276649475097656e+00,4.189385332046726944e+03,4.901233972615573293e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.635451078414916992e+00,1.434508971649048908e+04,5.028921901737669032e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.580300092697143555e+00,7.092859274756496234e+03,8.815701417271906394e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.553291082382202148e+00,1.423323432166779094e+04,4.944950711593959568e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.649792909622192383e+00,1.451350331115805602e+04,5.217561737163042380e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.089427709579467773e+01,1.423620180767045895e+04,4.947887685696932749e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,5.892079830169677734e+00,1.456064485610717384e+04,4.962564683134438383e+03,0.000000000000000000e+00,0.000000000000000000e+00
