7.735860710077719027e+00,2.578819536788515165e+00,-1.620998485848523529e+01,-2.405673584890680949e+00,-7.140216540697740255e-01,5.073063703541683900e+00,-8.756966994009504290e+00,-4.516050291688737950e-01,8.976490612718429629e-01,-6.813342614199333069e-02
-9.862231993426750165e+00,-1.164847451049818350e+00,1.816573593025663413e+01,4.122754100399721011e+00,2.618981113926343252e+00,-3.980622394456337254e+00,9.908318364616345519e+00,7.030938249057914202e-01,8.312160343596144418e-01,-1.637783758158540381e+00
-1.156708017471167338e+01,4.893714229109340508e-01,1.079512877977233032e+01,2.682552983007976621e+00,-1.839273860204035382e-01,-1.536901012654121823e+00,5.040103999718965611e+00,1.347141369752330675e+00,1.113349130658826569e+00,-5.253755124651138253e-01
-1.391680863158505144e+00,1.143487054991385365e+00,-5.567513477336079930e+00,1.637750115270184548e+00,5.413079579194057800e-02,2.200877002231270474e+00,-2.597099439799885889e+00,2.391098049599293951e-02,1.693153978645703939e+00,-4.115765074555561842e-01
-3.854671420438140483e+00,-9.745098781335101989e-01,7.535192822874820173e+00,3.543152277545234430e+00,1.218607647464064359e+00,-7.853553707090901170e-01,3.340298671065355940e+00,6.812102219706329675e-01,1.831250962827252415e+00,-3.652562759990561903e-01
-9.981701095084859476e-01,2.697232607629810097e+00,-1.544660575408111747e+01,5.408144825033855962e-01,-1.799614305508869583e+00,5.284969375539033898e+00,-9.221933169110201334e+00,-1.081691376636371160e+00,2.797377418785047976e+00,2.219190948509242589e-01
-8.014615943620693628e+00,3.223388238214724977e-01,1.399803251335055876e+01,1.644444109525402542e+00,8.630621005959255854e-01,-3.240566150172305981e+00,5.017365168858828994e+00,1.361799478050021772e+00,3.948171055243610006e-02,-1.077261150497597963e+00
-1.046071262226409537e+01,2.433586564329314417e+00,8.567496939642129661e+00,3.057025737469407645e-01,-9.225330632769500605e-01,-8.949184411232872227e-01,2.164221983882498090e+00,4.920676276674742500e-01,-4.345341084811376042e-01,1.721953826927578035e-01
8.290587584106242858e+00,4.157843227094462635e-01,-1.265325438268763136e+01,-1.482165223030223800e+00,6.772729788877864809e-01,3.216318416470764774e+00,-6.222882335780138163e+00,7.326061923785764929e-01,6.958728092604578030e-01,1.627999044571931120e-01
-1.525441089261251015e+01,9.016884767049364591e-01,1.337235312000513865e+01,2.182309363665227320e+00,-1.928976190861581008e+00,-2.328874191342043432e+00,3.889076620093696146e+00,1.550161947587191502e+00,1.220698086185774134e-01,1.241342323528324409e-01
-3.404639756854385269e+01,4.049646035683718281e-02,3.821387657426808460e+01,7.525431441142790945e+00,-2.722664827723830783e+00,-7.798606953090665428e+00,1.683255711835110802e+01,-3.010366738784373553e-01,2.630526246271873703e+00,-5.635978558525662763e-01
2.051787845933104748e+01,4.299406262837046633e+00,-5.109842656204506994e+01,-6.787993023298945161e+00,-9.474767978783231737e-01,1.439128729246464289e+01,-2.883065114485985703e+01,1.210276514642988355e+00,1.895208736809294026e+00,1.069907500596734007e+00
-6.780203150539455770e+00,2.156773695060413498e+00,-2.372257405854172774e+00,1.188100673806733454e+00,-5.352544346348334647e-01,1.686943477528142665e+00,-1.340064182036629026e+00,1.854848333866599974e-01,1.135613231203695728e+00,-9.801509469111052697e-01
8.110319146465847506e-01,2.984634772484613841e+00,-1.667513826335565597e+01,-2.061336645644717969e+00,2.947775237770144940e-02,5.094873931075198925e+00,-1.401886947151659513e+01,2.165425152495964234e+00,1.425365381980611801e+00,4.181554561932725456e-01
-4.526025087876182074e-01,-1.559250760592308049e+00,2.760432333521591008e+00,1.816875592205781320e+00,2.504475320081683165e+00,-6.534567781493193228e-02,8.569998371311462471e-01,1.348074415971891593e+00,7.442704909795522239e-01,1.438960737161446013e-01
-1.865883844399512270e+01,6.738846269594651606e-01,1.532035886884398579e+01,4.775176325527996646e+00,-1.421725826001611903e-01,-2.181542897467873665e+00,2.856291216268282085e+00,1.667091880776679691e+00,3.092459876020830389e+00,3.469724172975172105e-02
-9.740386971225731827e+00,3.854879034577631813e+00,8.258885291485757563e+00,6.741612727047661124e-01,-1.488925128670049336e+00,-1.319253748548511407e+00,2.942448523075994693e+00,4.294951853454973545e-01,1.351720397076332292e+00,-1.213463609958668199e+00
-3.417202156595032569e+00,7.336539796002898850e-01,7.824620434919370204e+00,1.518390447597900428e-01,3.073228987672544932e-01,-1.204017117935609393e+00,2.861358160335453427e+00,1.359013270161566700e+00,-4.406929142077047334e-01,-1.091193238751969052e-01
-5.647304396000913052e+00,3.006157861559216382e+00,3.775849240933287998e+00,-8.412093893011810541e-01,-8.221849717890528098e-01,1.386777956083104502e-01,1.296993347274947528e+00,-1.496630499067047593e-01,8.858057512384398535e-01,-2.112081764565081343e+00
-7.028253875871139478e+00,4.582319468066383905e+00,3.841685873164478959e+00,-3.409741945508052652e+00,-3.228771043017807152e+00,2.080186470211575211e-01,-3.886926144153923790e-01,-3.048486589895766929e-01,-1.454602326197612427e+00,9.495800144829791289e-02
6.707993818117303775e+00,3.891773832019856272e+00,-1.809535462693591157e+01,-4.623970604550107666e+00,-1.316964763604034916e+00,5.013620453663056864e+00,-1.138592457236893551e+01,5.386173867173327245e-01,1.560293100633169949e-02,5.815524270564059739e-01
4.938922716040829997e-01,3.244970861861170786e+00,-1.922843642529545605e+01,-1.101207587992598796e-01,-1.286550985302818750e+00,7.360348062469533659e+00,-1.365569526244650866e+01,1.203537109483449496e+00,3.146750316534508318e+00,7.226906046028573893e-01
-6.233414595642918776e+00,4.200649544842319116e+00,-1.185733555686509888e+01,2.338694449284361987e-01,-2.833786959341342282e+00,5.095377207700600763e+00,-7.401851377281099431e+00,-1.109891860123500829e-01,2.028263732034904621e+00,2.325079003906824204e-01
1.366592693935353076e+01,-2.032279189827717492e+00,-7.026005648857852393e+00,-1.879342580208886559e+00,3.178702401789820886e+00,4.686563309230143970e-01,-6.411218120263291187e-01,2.048198610905591632e-01,-8.328731784874849886e-01,7.978902577191879786e-01
-3.510208056900102846e+00,1.068491038283356342e+00,-8.530449626197777135e+00,6.443940433010020286e-01,2.552229071598912657e-01,2.909472574524322841e+00,-7.641413007816995950e+00,1.200122381933909299e+00,1.474156606164183092e+00,-2.207290213414615232e-01
-7.812262764413078209e+00,3.524035813606912093e+00,-1.306008474861869928e+01,6.663071717385271597e-02,-1.303695649116041855e+00,4.707963393984845091e+00,-1.273235160031876134e+01,8.707987515052146854e-01,2.638871226580791429e+00,2.391667643037145852e-01
