5.000000000000000000e+00,1.292548890113830566e+02,3.492794015604016022e+04,2.323893932452382069e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.857866790294647217e+02,3.608480544594816456e+04,2.456122431867202977e+04,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,6.734616708755493164e+01,3.658334672648189735e+04,2.657354849156144337e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.914224720001220703e+01,3.484318733278162108e+04,2.198686719569198613e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,9.885768294334411621e+01,3.600835127457439376e+04,2.408188080454137526e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.223266720771789551e+01,3.608501100543158100e+04,2.448081184876234693e+04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.325117492675781250e+01,3.619645138585762470e+04,2.492118561367545044e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,9.075759840011596680e+01,3.466319728336389380e+04,2.226340029201233483e+04,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,9.915921401977539062e+01,3.523187834118033061e+04,2.325070579361584169e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,3.900054907798767090e+01,3.729201738847685920e+04,2.850711738852442795e+04,0.000000000000000000e+00,0.000000000000000000e+00
