1.823749658594308931e+00,1.224261143700275944e+00,1.454362934381389527e+00,8.357802724211456091e-01,1.078873778575727971e-01
9.276657198120173975e-01,7.910422093023146140e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.104651552039507711e+00
1.409954232460877588e+00,1.036733552662988833e+00,1.454362934381389527e+00,8.357802724211456091e-01,1.344399070445079780e-01
4.043532863198931793e+00,2.047804523363823570e+00,1.454362934381389527e+00,8.357802724211456091e-01,1.951324964640679671e-01
1.461514550279523483e+00,1.061072148047438990e+00,1.454362934381389527e+00,8.357802724211456091e-01,2.058227801710069915e+00
6.274435244997635941e-01,6.144450426602817705e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.998284752254758434e+00
1.088654676383895126e+00,8.772065790220138215e-01,1.454362934381389527e+00,8.357802724211456091e-01,2.638260063452507076e+00
1.601254069835308380e+00,1.125555429190390644e+00,1.454362934381389527e+00,8.357802724211456091e-01,3.696132022350712698e-01
1.244301666152949348e+00,9.563083264547646012e-01,1.454362934381389527e+00,8.357802724211456091e-01,2.518536614267599116e+00
3.148890609150371556e-01,3.935802683555441606e-01,1.454362934381389527e+00,8.357802724211456091e-01,4.222506264203905957e+00
4.829635757712616773e+00,2.296869772946789290e+00,1.454362934381389527e+00,8.357802724211456091e-01,5.670996517484441224e-01
3.035960365909287528e+00,1.701661811425371207e+00,1.454362934381389527e+00,8.357802724211456091e-01,2.772864667692321872e-01
1.189397398833806241e+00,9.288283368572173293e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.337469033660423579e+00
2.459621112443489466e+00,1.485261102264352040e+00,1.454362934381389527e+00,8.357802724211456091e-01,2.492572919289403055e-01
3.285492915594935059e+00,1.790758134183476846e+00,1.454362934381389527e+00,8.357802724211456091e-01,9.263860508696483698e-02
3.468675634188246537e+00,1.854645030615496459e+00,1.454362934381389527e+00,8.357802724211456091e-01,3.373363465752421408e-01
7.031781521552185055e-01,6.613911841307520412e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.273905522208366392e+00
1.396704273320537038e+00,1.030428438938032043e+00,1.454362934381389527e+00,8.357802724211456091e-01,3.670434507370939903e-01
4.357532994150064565e-01,4.854957135408866087e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.494301366449092505e+00
2.227618555037873538e-01,3.147135883613352836e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.586624147535620288e+01
2.406380230409232157e-01,3.308069092407203149e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.182218101600261484e+01
2.934654442447469869e+00,1.664755588602721437e+00,1.454362934381389527e+00,8.357802724211456091e-01,6.481202725236029361e-01
8.973590012563799345e-02,1.749008075063211987e-01,1.454362934381389527e+00,8.357802724211456091e-01,3.765803554949260956e+01
2.388419405109789118e+00,1.457337913434559207e+00,1.454362934381389527e+00,8.357802724211456091e-01,3.740469851715500504e-01
2.598867000940251692e+00,1.539056425726491817e+00,1.454362934381389527e+00,8.357802724211456091e-01,4.645857651875145433e-01
1.068700158909158038e+00,8.667843012994159713e-01,1.454362934381389527e+00,8.357802724211456091e-01,6.114999132975816876e-01
1.319443790613960221e+00,9.932319934236385484e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.115305910374087661e+00
1.011739360431243018e+00,8.366472699247500255e-01,1.454362934381389527e+00,8.357802724211456091e-01,2.900178377017735176e+00
1.380545091236966782e+00,1.022710218070203680e+00,1.454362934381389527e+00,8.357802724211456091e-01,1.176203724132992123e+00
5.384972420317997610e+00,2.464202344925704224e+00,1.454362934381389527e+00,8.357802724211456091e-01,3.633924971721390340e-02
1.370604069822058291e+00,1.017946133997258862e+00,1.454362934381389527e+00,8.357802724211456091e-01,9.725874838121024712e-01
5.127261071738669074e+00,2.387349232119619913e+00,1.454362934381389527e+00,8.357802724211456091e-01,1.046412169909596845e-02
1.463309762114120449e+00,1.061914036760020830e+00,1.454362934381389527e+00,8.357802724211456091e-01,7.190689466480378877e-01
1.210691625700621943e+00,9.395384701599371891e-01,1.454362934381389527e+00,8.357802724211456091e-01,2.163378715131980268e-01
1.058640324086572271e+00,8.615039419950180077e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.516593381126809081e+00
3.168789319935560567e+00,1.749398385344125950e+00,1.454362934381389527e+00,8.357802724211456091e-01,2.569191047698362040e-01
9.175902847351007363e-01,7.854805866473877352e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.826633690768031393e+00
5.626846890020308578e+00,2.535156449516885679e+00,1.454362934381389527e+00,8.357802724211456091e-01,8.803413917647877340e-02
1.164631057660529656e+00,9.162861184840892514e-01,1.454362934381389527e+00,8.357802724211456091e-01,1.313717348981253918e+00
