-1.251360241504912985e+01,-1.081207031688010289e+01,1.615675280226168908e+00,-4.694438513421405612e-01,-8.550279884273218611e-01
-1.015490057912064792e+01,-1.072520759107826827e+01,2.937864623558915866e+00,-7.574432101645210968e-01,-8.786767898693416123e-01
-9.900963654981593365e+00,-1.109005906833537658e+01,2.774543471625517288e+00,1.669694413251111564e+00,1.130286453146217562e-02
-8.374351949656958283e+00,-1.081027133194738887e+01,1.985488681267174815e+00,-1.294164663662156656e+00,1.187850153409311105e+00
-1.159446171183062191e+01,-1.119753787189818617e+01,3.489871037334344006e+00,-1.496675478084326938e-01,-1.307590563490754310e+00
-1.188571563866817371e+01,-9.938897266897173566e+00,1.565061442273028458e+00,1.330505182753238813e+00,-2.563184697668259848e-01
-7.654831418103925422e+00,-6.892888961714486840e+00,9.563344327885636709e-01,1.543269877503245402e+00,2.112264687979399813e+00
-1.324746099607717653e+01,-1.059093730414832457e+01,9.336752901941034466e-01,-3.280979717122411432e-01,-1.178274522205098984e+00
-6.958174943950762525e+00,-9.380883521415665172e+00,1.013502515313531305e+00,1.254893589416331834e-01,1.332680996415385843e+00
-1.032668931496516507e+01,-1.035338105701216627e+01,1.171536406368726801e+00,7.590909670039401869e-01,1.504823102528832113e+00
-8.971521980415436914e+00,-1.156522740992910414e+01,1.611390427151310423e+00,-6.757902336542905009e-02,3.969581865147293609e-01
-9.476233514950186176e+00,-9.426077485831735103e+00,6.787480638553575751e-01,8.504178576247451993e-01,1.036449375831337116e+00
-9.136671877957100563e+00,-9.493804137106179653e+00,2.178783640819449197e+00,-1.796522719263528856e-01,9.797414162422216632e-01
-1.149759858611554542e+01,-1.052761624487088454e+01,2.163303102109496390e+00,-2.447290387205356132e-01,3.214942855259066423e-01
-9.934674900519496532e+00,-9.723558157739645935e+00,-2.149975046190220063e-01,2.824062622837398284e-01,3.308771615596325932e-01
-1.059243448003151578e+01,-9.806241217349429107e+00,9.801751276719006256e-04,-1.019510218092735565e+00,-2.634975940211540246e-01
-8.559032285950937791e+00,-1.068804240519671112e+01,1.389800734035756768e+00,-6.809243759946083385e-02,1.521335906937189675e+00
-1.064718490115665084e+01,-1.023828336822742813e+01,2.839692465858219883e+00,6.715903689251035980e-01,2.199146098343842393e-01
-1.256510147680519651e+01,-8.629773788455898043e+00,9.330237182790651618e-01,2.837054744072355916e-01,-1.531374861908877616e+00
-8.705708554287220124e+00,-9.851859134615036595e+00,2.488154221601942773e+00,5.084804955257890557e-02,5.869493231979178161e-01
-1.096878641346309280e+01,-1.012325208160788037e+01,3.308055177294748628e-01,2.479301971156258055e-01,3.053482043538519042e-01
-9.958654873803013174e+00,-1.099209062394400682e+01,2.236171554821604790e+00,-3.215300029772461543e-01,-7.987052558351671605e-01
-1.009092028738075264e+01,-9.192519846740644596e+00,1.402407214465037910e+00,-5.435133874655497799e-01,-8.663018777597080167e-01
-1.224295260742594671e+01,-9.567909751455886180e+00,1.089685122817431129e+00,9.399527343068889707e-01,-6.656120661655695603e-02
-1.022260693420424893e+01,-1.060483599330229509e+01,5.283686895009018780e-01,-1.307983039391130253e+00,6.808513423098260242e-01
-1.068710299556866516e+01,-9.208367161185051941e+00,2.154147446457912896e+00,5.344837818602105051e-01,-1.247757017030095117e+00
-9.720140693905090501e+00,-1.146173878192638185e+01,-1.896841632057943983e-01,1.773071870158250338e-02,-4.731151251105170097e-01
-1.260966526604167193e+01,-8.969875972524519625e+00,1.889211903557954653e+00,-5.120813452010689604e-01,-1.421060605927623621e+00
-1.166110488120039435e+01,-9.169462427821216011e+00,3.851141847516842187e+00,-1.029317575703899035e+00,-1.227513584549579928e+00
-1.092561729902958945e+01,-1.015296316145209055e+01,5.330809003796384005e-01,2.885247821016052039e-01,-2.918884530950897616e-01
-9.451887080416108589e+00,-1.112492774428313602e+01,3.078292688391246923e+00,-8.631862445591899080e-01,-2.108578636725645106e-01
-1.061133536208738803e+01,-1.095715623107173187e+01,1.653049757076746840e+00,-1.476625859181668332e+00,-1.078699569375855538e-01
-1.258189062823420379e+01,-1.024432827919333810e+01,2.861337355011818406e+00,-1.763429956105522500e-01,-1.369849569029900183e+00
-8.626762272489710170e+00,-9.790789155534540100e+00,5.272918044313188446e-01,-3.469296898441743826e-01,1.741757821089515434e-01
-9.629579732508977585e+00,-1.193593509121579643e+01,2.953702008314351257e+00,2.415692259738920489e-01,8.990472434421435954e-01
-1.005724396492147399e+01,-1.183129835364684368e+01,2.260956349883183947e+00,-7.005368744458944086e-01,-2.833669903392293729e-02
-1.138812603798724865e+01,-1.103980729279995820e+01,1.892093802030613281e+00,2.229601930306085666e+00,-9.679104030175789131e-01
-1.110782789641586632e+01,-1.051133681474951054e+01,3.188384376528528463e+00,2.759927588756725947e-01,-8.464172352753286388e-01
-9.688606607535396265e+00,-1.204751745267366125e+01,1.226848039642891575e+00,6.845634083167147221e-02,6.772200999164640356e-01
-8.840740644444398555e+00,-9.453192629069292252e+00,4.226449221371987086e+00,-6.977267935224632511e-01,1.270813202590107549e+00
-9.433783443819525161e+00,-1.119102634949013542e+01,2.108125071634953773e+00,2.453518975579620509e-01,8.820050686447593602e-01
-1.356704672832969116e+01,-1.138185932997676630e+01,2.062637752237697519e+00,-2.998330227337608900e-01,-1.322104341693545848e+00
-1.420220245524090963e+01,-1.223052631614263319e+01,1.722807541797950925e+00,-7.999032229805140559e-02,-1.954415834683483011e+00
-1.002300881160479484e+01,-9.238776629170120103e+00,2.255096223455016258e+00,-2.065577018237681362e+00,5.823194360415818727e-01
-1.213629579789732205e+01,-1.009852396966957322e+01,2.848761791185713932e+00,-8.021709748112257898e-01,-1.229535548173633863e+00
-8.510146753966413513e+00,-8.543518006856372082e+00,3.079444089936283824e+00,-1.967305198026253921e+00,2.584679231658882692e+00
-1.193656165937721525e+01,-1.135469674856779498e+01,2.161352345920688034e+00,5.365264180174564856e-01,-1.345824324984541187e+00
-1.014647843851153475e+01,-8.916155936357558431e+00,4.084296360947632376e-01,5.301860818159158384e-02,-1.179094934025360919e-01
-9.589085190376795964e+00,-1.147498471768207473e+01,2.687041549955528463e+00,1.296713630606926571e-01,-1.512091315047682238e-01
-8.383904431641173716e+00,-1.016151819743631535e+01,1.427638949174234728e+00,1.379124165213791553e+00,2.278794559711050383e-01
-1.105980498885045549e+01,-1.104486405802877869e+01,5.619801140552802554e-01,-7.494805918790527210e-02,-8.452990502572400588e-01
-1.123252925511549627e+01,-1.281736090104192627e+01,1.644810866227747415e+00,1.636419868602293715e+00,-2.865340094881275945e+00
-9.336176512925218773e+00,-1.107037977688045594e+01,1.164606835432220322e+00,-6.992461010734053461e-01,-3.795471860596540958e-01
-1.224158018975250073e+01,-9.551308151769013932e+00,5.680770763176845595e-01,-8.973890589221331648e-01,-1.913089289452609920e+00
-8.343947588244830627e+00,-9.546406554662377530e+00,3.141277313048459696e+00,6.386026441612959736e-01,6.180600532075832820e-01
-1.242683675156192002e+01,-1.004832737997642766e+01,1.601310447542813487e+00,3.461275354380121128e-01,-5.562808998139048278e-01
-9.430295817316098450e+00,-9.751614222666391996e+00,7.488531080579232668e-01,-6.973974045254054399e-01,2.552279084310734025e-01
-1.247445062674007588e+01,-8.638221151242671425e+00,9.938912237707959729e-01,-9.572306048370856635e-01,-3.460586838868095594e+00
-8.565777332836201907e+00,-1.025404229340697881e+01,8.903746593939039222e-01,-4.220431286377012148e-01,-3.784559071743028025e-02
-9.781672537111047561e+00,-1.119535921662428635e+01,1.104991728032203024e+00,-1.042445360613734884e-01,2.516407604172111734e-01
-9.675595124158805405e+00,-1.038910600658068262e+01,2.057409569249299963e+00,-1.464080414551573783e+00,2.321152447481544812e-01
-1.221302396502533938e+01,-1.115342782246372089e+01,-6.809081462416699537e-01,1.432926087499828194e+00,-7.659551087601915720e-01
-8.529515883968931789e+00,-9.275607851816257465e+00,1.421380414542077197e+00,1.656682969526805660e-01,1.319808453878158483e+00
-9.988018182428675118e+00,-1.022786036164668033e+01,1.813019088042408633e+00,7.806270437398669937e-02,6.781122547529483402e-01
-8.130389886069547600e+00,-9.557943102299519822e+00,3.199701499463875720e+00,5.096689077940275148e-01,9.388721634988363984e-01
-1.403467229240979108e+01,-1.056349955535051599e+01,1.464124073204519316e+00,8.783590049366458707e-01,-9.682329813002269470e-01
-7.080236182385382548e+00,-1.195920696903301206e+01,1.709582349022382708e+00,5.315245423049518303e-01,1.125136197292956330e+00
-1.013188914274322805e+01,-1.131911842020688752e+01,3.730170667855982725e+00,6.480871291313666793e-01,4.262208844288972176e-01
-9.869160677148379079e+00,-9.453465638417949179e+00,1.196930761598116622e+00,-7.382802068676176388e-01,8.475847343966044223e-01
-6.302933838150979184e+00,-1.072977896346941584e+01,4.401986453429336255e-01,9.790187218216920284e-01,9.777324043400233977e-01
-1.178053348990282068e+01,-1.125589053139822049e+01,1.693974028397296605e+00,1.018502927973321398e-01,-2.305890497782244530e+00
-6.739970998426640492e+00,-1.080416818477947061e+01,1.762329018369789280e+00,-7.692213557325477957e-01,9.649359531799068801e-01
-1.026936336372759939e+01,-9.333232724401220537e+00,2.023984502527954366e+00,5.869319615563955983e-01,-2.719435407488617340e-01
-8.339880634497163214e+00,-1.198666613063891262e+01,1.827536913177605804e+00,-3.020051424848740895e-01,-3.450040540851119497e-02
-1.212502307163432747e+01,-1.018564327747567155e+01,2.618837584608019409e+00,-1.754029923554063508e+00,-6.795850952090467523e-01
-9.692689579619461426e+00,-1.086702423402531359e+01,2.669174808899060558e+00,-3.133967442743855192e-01,1.828363799052385719e-01
-1.192688287582040552e+01,-9.576278865270690943e+00,-8.680293322085930185e-02,3.731477081433774989e-01,-1.268709631860453158e+00
-9.603240843375381530e+00,-1.302178583120822708e+01,2.695973135377118801e+00,-1.136649929081444826e-01,6.803608924629318544e-01
-1.194112582538683398e+01,-1.018227176789698518e+01,2.165491854886984147e+00,-9.566066120969810571e-01,-9.140931366511690914e-01
-1.029755298858305501e+01,-1.014086148661252373e+01,1.260417452168937746e+00,1.039366497088322738e+00,3.244693812567754909e-01
-1.215151959242385260e+01,-1.164362816156288361e+01,2.066671536551055066e+00,-1.272707984543112403e+00,-1.539012168425621940e+00
-1.268101972409020917e+01,-9.851409688688040234e+00,4.024581360103123728e+00,9.173362111643692529e-01,-1.173765061249225639e+00
-9.055651307457800669e+00,-1.026797742773760191e+01,1.696965700465794757e+00,1.109537485198036411e+00,1.402285415372885868e+00
-1.036540331721645636e+01,-1.014356936190670488e+01,3.283829264575658158e+00,-6.009292514715023348e-01,6.714585908367624034e-01
-1.297799455184384243e+01,-1.010733238275756207e+01,1.805376208676130467e-01,1.034265807793529390e+00,-9.156268389920645401e-01
-8.848543486183665152e+00,-8.616240554753833436e+00,3.257167213472409451e+00,6.910238406167781289e-01,3.920329231678493231e-01
-1.004230275572187914e+01,-1.130171130699589810e+01,1.879010507542601793e+00,6.234296488230645084e-01,-2.101757421488846256e-01
-1.074081557685289745e+01,-9.210363882580198336e+00,3.280927630667777262e+00,-3.320475599237805442e-01,1.466943377147871541e-01
-1.026132454879821765e+01,-1.051909481933317281e+01,1.956538645166438606e+00,1.029970601156104726e+00,-9.138105940559739793e-01
-8.759916879945427226e+00,-1.033417177954176580e+01,1.568766531227145045e+00,-6.435493282287517713e-01,2.834510052377965383e-01
-1.088246262925202501e+01,-1.180708578519199925e+01,1.586679073644012616e+00,-9.559333951176791633e-01,2.216295824474835974e-01
-1.078828094433253426e+01,-9.499837409315338377e+00,3.438409308029862999e+00,-7.895362775027461311e-01,-4.213716537143534224e-01
-1.130236243303611943e+01,-1.081006199543396207e+01,1.833494274457063256e+00,1.299737162506928279e+00,-1.325032003490910437e+00
-1.062242973418656788e+01,-1.082380031466265180e+01,2.870356169557155557e-01,1.966160889014363089e-01,-4.948997624823039954e-01
-8.647043130263796229e+00,-1.156844916928207212e+01,2.538351261882135113e+00,3.096192387832818471e-01,1.026828132969178853e+00
-1.062927283678748758e+01,-1.048274290187082691e+01,2.412809703983778142e-01,3.681463002357507897e-01,-1.422772133759000024e+00
-1.098856507978279140e+01,-1.153098047316414387e+01,1.904828941676182552e+00,6.935511018993316679e-01,2.715732548360912935e-01
-1.134494976876379013e+01,-9.129628234061808456e+00,3.680509410626410460e+00,9.186953003272381180e-01,-5.387525049380119668e-01
-1.153450700470825296e+01,-9.410195343810725532e+00,4.775462792634153075e-01,-7.618922660095067689e-01,-1.123223914683729729e+00
-1.263848985379153511e+01,-1.140740616837256560e+01,1.362943718129223214e+00,-1.128454278408842715e+00,-1.137197329487453556e+00
-9.075291440331717752e+00,-1.049215382884782599e+01,3.495103908408388804e+00,5.590472373744457268e-01,7.887020001907018019e-01
-1.149741397777107998e+01,-9.638349246151522109e+00,6.636791776321129266e-01,1.217224815893241496e+00,-1.120702074395441006e+00
-1.124463877838881665e+01,-1.208786189831805835e+01,2.471957247655558021e+00,-2.136113249374989920e+00,-2.079630037147273569e+00
