8.6057,2.2011,1
3.8455,0.090895,1
4.3492,1.1623,1
3.6944,0.68416,1
8.5972,1.1078,1
8.2471,1.4711,1
6.4816,1.6879,1
10.157,1.7623,1
8.7588,1.3146,1
8.7488,2.0012,1
7.584,1.5836,1
4.9551,1.5046,NaN
3.8984,0.879,1
2.7178,1.0174,NaN
-3.4444,1.1107,NaN
0.34266,0.84965,NaN
-0.79008,0.98313,NaN
-1.8496,1.1703,NaN
-2.8148,0.8945,NaN
-3.6598,0.96581,NaN
-4.3497,0.90677,NaN
-4.8609,0.46762,NaN
-5.1827,0.55528,NaN
-2.4686,0.011962,1
-2.665,0.32515,NaN
-3.6881,0.26386,1
-5.2639,0.51919,1
-4.9434,0.3151,1
-7.1899,0.43671,1
-2.8438,0.59043,NaN
-1.0132,0.32281,NaN
-0.068634,0.55948,NaN
2.8273,0.0043125,1
3.1902,0.69595,1
3.1042,0.83154,NaN
1.1015,0.23713,1
-1.1658,0.5418,1
0.19233,1.7258,1
5.0694,1.3228,1
2.2496,0.91858,1
7.9197,1.0929,1
8.6455,1.542,1
7.4881,0.538,1
2.8567,0.71668,NaN
1.6164,0.019222,1
-0.40991,0.13913,1
-1.3459,0.020458,1
-0.50248,0.20376,1
-0.60536,0.55329,1
-0.44864,0.49855,NaN
-1.1967,0.56283,1
-1.0328,0.91295,NaN
-2.6268,0.4466,1
-2.9582,0.7721,1
-1.9538,0.54769,1
-3.762,0.45175,1
-1.6124,0.45605,1
-6.0563,0.54809,NaN
-7.2139,0.23513,1
-6.1877,0.1128,1
-1.4028,1.0828,1
-0.34547,0.68866,NaN
-0.6269,0.7489,1
-0.54393,0.15721,1
-5.0933,0.14752,1
-0.32567,0.88838,1
2.4332,0.44292,1
2.5083,0.30569,1
0.31479,0.67432,1
5.2908,1.4651,1
0.4075,0.4535,1
1.6818,0.8776,1
6.7323,0.201,1
9.1726,2.0554,1
13.923,3.2628,1
13.277,0.89141,1
12.828,1.5369,1
12.882,2.043,1
8.9774,1.7276,1
13.082,2.3949,1
10.217,1.6662,1
12.914,1.8619,1
12.313,0.9676,NaN
11.483,2.1283,1
11.988,1.1216,NaN
12.228,2.4183,1
11.882,2.9264,1
11.32,1.5958,NaN
8.446,2.2217,1
11.322,1.8934,1
11.488,0.081667,1
10.075,1.2596,1
11.582,1.7202,1
10.654,1.9385,1
10.497,2.6576,1
15.178,4.3013,1
9.7379,2.5361,NaN
7.325,1.1778,1
2.9984,0.482,1
6.8609,1.8981,1
9.3035,1.8505,1
9.5936,2.59,1
10.805,2.0518,1
12.028,1.0192,1
9.1834,2.8274,1
8.009,2.2414,NaN
8.0686,2.11,NaN
8.2356,1.6695,NaN
9.1989,1.1526,1
6.449,4.108,1
6.405,1.2259,1
8.624,0.7958,1
10.634,3.0243,NaN
11.336,2.8493,NaN
10.782,3.8664,1
11.959,3.853,1
10.362,2.0187,1
14.785,4.298,1
18.538,0.5412,1
17.412,5.792,1
17.984,7.5932,1
21.101,7.0477,1
13.902,3.8562,NaN
10.444,3.292,1
8.8548,3.6255,1
9.3549,2.6299,1
8.3709,3.4132,1
8.1141,2.4573,1
6.9316,1.0243,1
7.9832,2.121,1
8.0346,2.5963,1
13.342,2.9166,1
13.79,1.2544,1
12.836,6.5237,1
11.122,0.37114,1
10.237,3.2978,NaN
10.16,3.3942,1
8.2395,2.8131,1
12.432,2.0488,1
18.862,2.7688,1
14.236,5.594,1
14.144,4.9504,1
12.001,3.4668,1
13.539,3.5775,1
19.563,5.8068,1
20.505,5.4967,1
20.92,7.0282,1
21.113,2.968,1
23.217,5.5568,1
11.408,3.4352,1
11.765,1.7463,1
14.816,2.042,1
18.323,3.5105,1
17.235,7.8175,1
16.405,5.8601,1
14.938,2.7458,1
10.953,2.5977,1
8.0907,2.5442,1
10.881,2.9061,1
11.514,0.97167,1
13.892,3.1796,1
12.414,5.2515,1
15.941,1.8112,1
18.183,5.304,1
17.027,4.473,NaN
17.827,3.1614,1
19.332,2.6187,1
20.955,2.784,1
19.258,2.7895,1
22.64,3.4757,1
22.967,3.8456,1
22.843,4.6334,1
21.066,3.4962,1
21.791,5.8437,1
23.237,3.5373,1
21.734,2.7825,1
21.076,2.7292,1
20.58,3.345,NaN
21.786,3.7225,1
18.323,5.2435,1
18.382,4.3149,NaN
16.542,5.5591,1
18.884,5.6584,1
18.651,1.1635,1
15.299,3.7838,1
13.037,6.3098,1
15.733,5.2219,1
15.582,5.7088,NaN
13.316,4.4937,1
14.171,4.323,1
16.256,5.8932,NaN
15.623,7.1603,1
17.396,4.7805,1
19.169,5.2722,NaN
21.024,5.7781,1
24.398,6.8318,1
19.262,5.8696,NaN
21.813,5.2549,NaN
20.32,6.5405,1
