1.747032409395997021e+00,-1.357374128906546851e+00,-9.809872978336569016e-01,-6.600284776800757314e+00,9.067500622447822733e-01,-9.467775723761681306e+00,3.898325563625755219e-01,-1.023863693830400878e+00,5.368138339596451480e+00,-1.135458987770785466e-01,-1.839132182517073488e+01,-1.239361312832918571e+01,-9.656252313460390369e+00,1.476701269479893242e+01,9.994299433161524249e+00,-1.014517621134860326e+00,9.596790903253462623e-01,2.241957755430385724e-01,-2.391976817806519495e+00,-9.174424577181099494e-01,1.610035567412074986e+00,-1.053143987038201584e-01,-1.105649723091863734e+01,8.830607532936932458e+00,-5.836573257230353029e+00,2.475336175083770462e-01,9.287984066774341851e-01,-9.487131281473821787e+00,-1.754010136028021805e+00,-1.313835572529765372e+01
-8.272937271008151683e-02,-2.225032284732475052e+00,-5.570974289468403340e-01,-7.515549371722533678e+00,-2.130168199407264096e-01,-9.525909298887528465e+00,-4.404107209334199302e-01,-1.459600511445937610e-01,1.280447615632642311e+00,-2.265934950100215950e+00,-1.759992771732778749e+01,-3.082110995981110602e+00,-1.336769599615666237e+01,1.649783845317613995e+01,6.641419217421834276e+00,1.229475753305400598e+00,1.238116297739928484e-01,-5.000585647314513826e-01,-2.861274743329523584e+00,-6.406910845677578514e+00,-2.940316320271179951e+00,5.051269333072169188e-01,-8.435658501338766158e+00,1.107537336375451886e+01,-5.919862447817278550e+00,-4.823707596593374558e-01,-8.361859015866206501e-01,-1.086089355370175902e+01,5.079985240996156559e-01,-1.395277117147074009e+01
1.541295967227574781e+00,-5.893465869609223473e-01,-5.478426932083677592e-01,-1.048439291589686029e+01,-3.699160697718085200e-01,-8.223077502699640107e+00,9.411160767942491900e-02,5.471100376765520856e-01,9.181006442276499868e+00,-1.645267650944254312e+00,-1.895220134342282137e+01,-2.296232567912200206e+00,-8.644452673689198008e+00,1.163455328984769110e+01,1.098458783235924230e+01,7.451382959301827702e-01,1.915246610530068505e+00,8.613045340054725774e-01,-3.776911689828483354e+00,5.862458701076000978e-02,3.631587420604567296e-01,-5.113115114769337666e-01,-1.189823301626355168e+01,1.216579300909398498e+01,-7.132910189800346856e+00,-1.261145899395653913e+00,3.556889966469397590e-01,-9.173381562759267638e+00,-1.748834425324975017e+00,-9.900492083710755509e+00
4.123595216441859002e+00,1.095585849438683645e+00,-2.942080482285069909e-01,-9.884027275761793518e+00,-8.602577575985388414e-01,-9.290847228114241574e+00,-3.964496180408298431e-01,7.155263463245603583e-01,7.444967166983562201e+00,-1.826058253527389930e+00,-1.946618355211117191e+01,-4.858144533735949011e+00,-1.039483191026026887e+01,1.497988931623743625e+01,7.512513262368830880e+00,4.515021286784275389e-01,2.626408884017648049e+00,9.813776443257453685e-01,-1.915360383768540231e+00,2.811065599415174976e+00,1.050867474879420449e+00,3.290812254209415366e-01,-1.129285739102936859e+01,1.124929872359725458e+01,-7.752729577897651936e+00,-1.405278695570786329e+00,-8.033836678028166700e-01,-7.588797905003184852e+00,-1.054278431706848762e+00,-1.280964715047608316e+01
4.709557094370177666e+00,-3.108677501219628270e-02,-1.355568057486686184e+00,-1.022757091257575723e+01,1.268612383437227376e+00,-8.249407417357996763e+00,4.593081403012664321e-01,1.528147059858744605e-01,-1.536715803013004589e+00,-5.930695280830978744e-01,-2.073474885169272497e+01,-1.388332020971458292e+01,-4.987490646444247666e+00,1.483750185787097919e+01,7.822147302925071877e+00,-6.899465055770316324e-01,1.499061502386170197e+00,-7.124424980648069727e-01,-2.579943478892105624e+00,-9.092588076277690945e+00,1.203413312467707996e+00,4.504125394930775031e-03,-7.100017339988195175e+00,1.026014320481202624e+01,-7.210490273143158824e+00,-7.554538165205395561e-01,3.936709527908534012e-01,-9.427082662568546212e+00,7.730275390180738615e-01,-1.229651436861442448e+01
5.887648234599101471e+00,-3.873587458212623402e-01,-1.020038762249397379e+00,-9.364116471626736882e+00,-4.925723946002650844e-01,-1.528685187656111566e+01,-1.299050365471414281e+00,-6.864640373880693813e-01,-3.505774659375576086e+00,-4.404462515173404036e-01,-1.822514379196433509e+01,-7.084318991214538563e+00,-6.219922286161279068e+00,1.533026476117780845e+01,5.554937564781821990e+00,2.490941352251679064e-01,4.238175035274391877e-01,-1.375729652532628799e+00,-3.950424353816439194e+00,-9.704271921276717450e+00,2.034024008063690658e-01,-5.746617557651040320e-01,-6.587601187554358972e+00,1.166857156337755441e+01,-4.469211135862847684e+00,1.301657594950791919e-01,-1.716105536370335083e-01,-9.423265429542899696e+00,9.770336206949765678e-01,-1.035187466624796571e+01
6.422058936286073383e+00,-2.410892536055097776e-02,2.964904386734646402e-01,-4.626847148505627061e+00,-2.484950947348829320e-01,-1.133074845347474380e+01,-9.059895012701583150e-01,3.460326854620472403e-01,-4.826152015616598234e+00,-2.306574576946953670e-01,-1.819791770136319542e+01,-1.022942050233885292e+00,-4.871693063906795018e+00,1.551603288445504170e+01,5.864686423834404749e+00,1.428394306503104838e+00,2.439007479598468642e+00,-1.350708744194816235e+00,-2.463269516241588519e+00,-9.530252061232438621e+00,3.100223100479111427e-01,1.680088668805160557e-01,-5.259710640377709190e+00,9.240245856436862582e+00,-5.498882286619915405e+00,4.744378607096381151e-01,-6.546245714647852543e-01,-9.758261023324525496e+00,2.078233022697621557e+00,-1.197807976213717041e+01
2.417722210068268929e+00,7.260828853789276227e-01,2.652006564863337301e-01,-8.612976814401484660e+00,1.590974324366798420e+00,-9.720783261746337445e+00,-3.998443378363772394e-01,1.916827263968126305e+00,2.391622920216628145e+00,-9.767267248078149722e-01,-1.746357400160254869e+01,-2.333404860273174730e+00,-1.056949451301327692e+01,1.491876455775416055e+01,7.843422065267323440e+00,1.914631540251589215e+00,1.025082526922903359e+00,-3.165524254646106539e-01,-3.203387016486329841e+00,-5.269538683486446828e+00,-2.169619419989468057e-01,1.435353994438003600e+00,-1.205000317085890238e+01,1.241961762932722202e+01,-9.206528211836847220e+00,8.210993671827988560e-01,7.535551940190962084e-01,-9.850935709194665435e+00,-1.637606099386343050e+00,-1.349609247002164558e+01
4.485046841617196911e+00,1.307520916126616584e-01,1.873027260330857091e+00,-8.224355846996168395e+00,-2.710436918980122997e-02,-7.561869469939805910e+00,-3.909850841213104167e-02,-9.101703686634644158e-03,-2.336835981768896175e+00,1.098319246393196558e+00,-1.718897882572230529e+01,-4.927642330474140131e+00,-3.584253216088757021e+00,1.339616991833174886e+01,6.726590750788091988e+00,4.424820998245340697e-01,3.165285499161488936e+00,-1.088553864665714022e+00,-1.951503421949413397e+00,-9.618245696766102526e+00,3.677173383256322481e-01,-3.037167748974678450e-01,-7.805184843702132724e+00,1.340220067539098281e+01,-6.319443657934428416e+00,-8.107900522824428025e-02,-1.510767753727122242e+00,-9.855869143743793970e+00,8.854132460019041861e-01,-1.244707686478501429e+01
3.234592005795345671e+00,1.760954962623459130e-01,-9.178276883011568521e-02,-1.222462636326879704e+01,-1.259439237526979838e+00,-6.657518041335169556e+00,-8.819873639496753626e-01,1.760712553675387315e-01,5.889769232457338077e+00,-2.809672345525647152e+00,-2.003181547490686398e+01,-4.761646954570048607e+00,-1.075849615689737959e+01,1.423769322422848482e+01,9.337286811590988833e+00,9.893516919293292577e-01,2.043326486099670714e+00,6.185670062467837349e-01,-2.621378083509432244e+00,-8.811178597523361411e-01,5.039764335882712665e-01,-1.150086318217688364e+00,-1.222353712352276567e+01,1.304276657801601225e+01,-6.336530126163300025e+00,-1.309464115219573399e+00,-1.198973868091318257e-01,-1.045736025166836924e+01,-1.314350911126159538e+00,-8.624276253667972014e+00
