3.384287710745316757e-01,7.464954717211753632e-01,-2.550682911792536145e-01,-5.440467034644175470e+00,-1.062619441444200064e+00,-1.336852009745344017e+00,-8.961761694412071932e+00,2.720470734106467336e+00,2.345756946894868855e-01,5.525678728576426835e+00,-5.361294542107643224e+00,-1.453647323412719139e+01,6.217487057438493281e+00,8.221010658695250203e-03,-6.304841802018842367e-01,5.629323648796894508e-01,-6.890709684523827150e+00,1.293593486685338911e+00,1.702922204187501620e+00,-7.839627879100995456e-01,-2.117957288253371217e+01,4.591025991881287460e+00,3.750794783405159372e+00,2.892900761931248788e+00,3.111540887544816503e+00,-1.537592877786134071e+00,9.973707302698649357e+00,-1.652199395486395384e+00,2.018706220574428556e-01,2.759191492159386883e+01
-1.244973062701822675e-01,2.407247729028754168e+00,9.458017004965029173e-01,-3.788777889604411087e+00,1.481754177237179837e+00,-4.257634927933983349e+00,-9.963459719659454095e+00,-6.573838317505887652e+00,5.819559058495965553e-01,-1.448068134592839940e+01,1.546870028793349894e+00,-1.550975011354522870e+01,5.548884553615157422e+00,-5.532238024632889495e-01,-1.290228918504894851e-01,6.907900307224409397e-01,-5.637342516950383242e+00,1.640880273091077868e+00,-1.221345015697351100e+00,-1.097300751444974853e+00,-2.314012378133641334e+01,5.620888199025804610e+00,3.464110221462309180e+00,1.186074806541330018e+00,-1.068959538935850828e+00,-1.191780197580826650e+00,1.444770444658935560e+01,2.189552722213222058e+00,8.113348868614062015e-01,2.847745005316013689e+01
-1.145049162714125934e+00,1.030882762741036185e+00,-6.366673735651381394e-01,-4.201332137686684121e-01,-6.053722056700235887e-01,-5.845179280530150123e+00,-9.033820863479700591e+00,3.321659921247733127e+00,-9.731594301951413950e-01,3.576072653600197881e+00,9.457335930147535707e-01,-1.138965910252157698e+01,5.429722626821000375e+00,3.388548085199931670e-01,-1.166681432773603699e+00,3.708599771197566841e-02,-7.577192295915167186e+00,1.159653102704437444e+00,-1.878223214091161442e+00,3.524745916099673582e-01,-2.054901177168181903e+01,4.165642240986458411e+00,3.050069274558843357e+00,1.359423849422475428e+01,5.188723405060855498e+00,-8.547282797825658252e-01,4.458964823055589832e+00,-1.783923979868491605e+00,7.122561033675028908e-01,2.692597217438656187e+01
-8.089453539890261169e-01,1.056296464941347768e+00,-8.206970173998925366e-01,-3.069635091617750611e+00,-1.549757023797832867e+00,-9.187575296968356398e+00,-1.072045162618729641e+01,-2.366129517771706325e+00,-9.734123348411171106e-01,8.110985394807739723e+00,-1.820288095589895461e+00,-1.522297100372903422e+01,5.039404476493682949e+00,7.935071924055457915e-01,3.906767624028020802e-01,-6.547586475305022802e-01,-7.026938961812001061e+00,-1.929405854526684838e-01,5.383136723160076853e-01,1.419727986727136404e+00,-2.382331820114733034e+01,4.658810715610264275e+00,2.771797690927534585e+00,1.012599411640200309e+01,4.242732335252760834e+00,3.647349659878994510e-01,3.811846750351522761e+00,-3.059229504669678801e-01,2.334373973878052233e+00,3.087778335989357714e+01
-1.474599352981255662e-01,2.047635099981509388e+00,-1.383063694290876944e+00,-4.223747163641894176e+00,6.559706654275605266e-03,-7.649231523222196572e+00,-1.102838866619410219e+01,6.231292379156634809e+00,-1.116478614899136801e+00,-1.583841756388685074e+00,-2.426477172529618809e+00,-1.601173648324198595e+01,4.716981773390866550e+00,4.288985891973110531e-01,-1.433603464676581341e-01,1.042245831825080682e+00,-5.848512047452921969e+00,-2.990943868870497901e+00,2.977375138505373650e-02,-5.730160418728975635e-01,-2.301671260393931107e+01,6.099552689829635277e+00,5.351608869152864045e-01,1.099155407057732781e+01,6.453933315515736346e+00,-3.789948066743325517e-01,2.312858782789882994e+00,-1.016537951384164806e+00,4.328439501919374988e-01,2.714041357394694742e+01
-8.861850810963821656e-01,2.427534647377058707e+00,1.763832044355108097e+00,-3.470669175320042044e+00,1.035673539193379789e+00,-1.125732676577283797e+01,-1.026449406753008731e+01,9.806570489026585902e-01,-1.447719703650659939e+00,-1.072423625609710207e+01,-4.901542517807816246e+00,-1.788366375475701275e+01,5.653878043830226297e+00,-6.656416084024041613e-01,1.127484723883077633e-01,-9.487452293991743835e-01,-7.493644662255682931e+00,7.914794169194896423e-01,7.557022176192375040e-01,-1.151722979167709854e-01,-2.211239700161691601e+01,4.792932502805632211e+00,2.363327764276282661e+00,1.312724057830894253e+01,-1.591123687182721014e+00,9.856783149900228969e-01,5.641571680183851356e+00,-8.074353639003595956e-03,4.771828112426827473e-01,2.564487058036664635e+01
1.821268714309025594e+00,1.508191827916962824e+00,-1.849481795048353083e+00,-5.252094964591424997e+00,1.194813270028048047e+00,-8.544508191583812362e+00,-1.082354419556304492e+01,6.305771074585362346e-01,4.460640065960943396e-03,-1.179467875613215533e+01,-3.490641506170300445e+00,-1.937689304165975912e+01,4.281508471280410788e+00,-5.804078338933756909e-01,3.427520630018351944e-01,2.874092910102499232e-01,-6.367078869005403874e+00,7.581209966919272292e-01,5.545752093834708241e-01,-5.641234926432778796e-01,-2.125875934857363347e+01,4.271814351286782774e+00,1.598745638317369044e+00,4.348899053733650710e+00,8.245039021783966859e+00,1.147962051121086846e+00,1.616879467212226640e+00,3.138856417188486958e-01,9.086875410678892095e-02,2.779484013161769340e+01
5.930541866184693145e-01,2.250535384304281461e+00,-5.779986014129032679e-01,-5.622585430656615202e+00,-8.897597747301062565e-01,-4.749025840879456339e+00,-9.442565979532279385e+00,3.419729035948779305e+00,-5.346726989815104858e-01,4.971435600071095529e+00,1.961908637444573777e+00,-1.482085362693217867e+01,4.987671736595738814e+00,-1.223127082905339114e+00,-1.581569572078700414e-01,1.512830050878744670e+00,-9.955886213015261887e+00,8.012749879405978159e-01,-7.745456800340135839e-01,4.979665840553572087e-01,-2.406430707833320071e+01,5.373201171573536605e+00,4.072401539063858600e+00,1.082906144849065555e+01,3.006231016350928265e+00,-4.765757440635686737e-01,4.012489460451221568e+00,7.299311880957961574e-01,1.782844008611517705e-01,2.743466025384790541e+01
-1.362484894578546379e+00,1.155719907454521467e+00,-1.035474610765562797e+00,-2.443906258649038321e+00,1.076474549788704049e-01,-7.032319008522950554e+00,-9.527645142420546165e+00,4.718462250341048936e+00,-3.634033575607034661e-01,-1.438441143439296965e+00,-4.411361686701212648e+00,-1.613672732471813376e+01,2.970483930505961823e+00,-8.013858493831373941e-01,-1.121083656882602142e+00,7.736219202455398847e-01,-6.867667101664399532e+00,-1.690604372275395395e+00,1.392193964236597026e+00,-7.992859113632864165e-01,-2.312467625569758312e+01,4.622285230874372708e+00,5.080184949663664185e+00,7.878223254034681489e+00,5.234821501904694863e+00,-5.877377158824677039e-01,4.566411490341348411e+00,8.386955846570894046e-02,-1.543654795299446603e+00,1.935856405551132653e+01
-1.248855427089186731e+00,1.577408736010435408e+00,1.226174013276406072e+00,-4.450002203193887951e+00,-1.261457252395572770e-01,-4.064006702248322611e+00,-1.023155377816724787e+01,6.867409018479983196e+00,8.983277350158367369e-01,-1.993711162354206978e-01,9.805015939634202926e-01,-1.513851230210040555e+01,3.194234656117451721e+00,1.181417364579160578e+00,-1.863430029605184224e-01,6.392532169009067511e-01,-8.556232249441894311e+00,1.613963173558585984e+00,-1.491818356815596491e+00,1.083753356524143507e+00,-2.195749967275399683e+01,5.210326739330081836e+00,2.702411693764895873e+00,-3.061625723018742140e-01,-8.778317322916866505e-01,4.595352494995287307e-01,1.066363989543955704e+01,-1.154178570110381719e+00,1.171762929594731162e+00,2.820740687739211694e+01
